comp_ref,Solvent Accessible SA,Mol Volume calc,Int_E_eV,HOMO,HOMO-1,HOMO-2,HOMO-3,HOMO-4,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,dN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,LogConcInh_M,TempK,Time_H,Med_ConcM,aveIE,Med_ID_H2SO4,Med_ID_H3PO4,Med_ID_HCl,Med_ID_HClO4,Med_ID_HNO3,Med_ID_NaCl,Med_ID_NaOH
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.84,298,12,1,83.66,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.84,308,12,1,82.14,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.84,318,12,1,71.26,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.76,298,0.5,1,82.675,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.76,298,12,1,85.99,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.76,308,12,1,81.91,0,0,1,0,0,0,0
comp_166,216.1608889,162.696,-1.008820918,-6.670054997,-6.786791844,-7.112784251,-7.313060054,-9.108467318,-1.396216228,-1.041379752,-0.803280122,-0.666406849,-0.267215813,5.9275,197.39,5.273838768,6.573395173,1.571420848,4.07240801,2.500987163,1.657796094,0.170969286,1.5509,-2.957,150.66,65.71,0.40469,2.76,318,12,1,74.07,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.67,298,0.5,4.865,83.055,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.67,303,6,4.865,79.83,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.67,313,6,4.865,74.63,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.67,323,6,4.865,71.03,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.67,333,6,4.865,66.03,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.28,298,0.5,4.865,88.315,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.28,303,6,4.865,83.26,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.28,313,6,4.865,78.66,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.28,323,6,4.865,75.26,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,4.28,333,6,4.865,70.66,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.80,298,0.5,4.865,93.22,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.80,303,6,4.865,86.13,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.80,313,6,4.865,82.33,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.80,323,6,4.865,79.23,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.80,333,6,4.865,75.33,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.67,298,0.5,4.865,94.58,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.67,303,6,4.865,90.25,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.67,313,6,4.865,86.15,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.67,323,6,4.865,83.35,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.67,333,6,4.865,80.05,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.50,298,0.5,4.865,96.54,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.50,303,6,4.865,93.36,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.50,313,6,4.865,90.16,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.50,323,6,4.865,87.86,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.50,333,6,4.865,84.96,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.37,298,0.5,4.865,97.675,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.37,303,6,4.865,96.88,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.37,313,6,4.865,94.78,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.37,323,6,4.865,92.18,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.37,333,6,4.865,89.38,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.28,303,6,4.865,97.11,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.28,313,6,4.865,95.03,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.28,323,6,4.865,92.63,0,0,1,0,0,0,0
comp_167,499.1639156,401.528,-3.543728163,-6.253992901,-6.478486837,-6.588148724,-7.020537651,-7.396326896,-3.514894761,-2.889849219,-1.816087918,-1.478122501,-0.931173637,15.3974,647.7,2.73909814,6.081268082,3.697058121,4.889163102,1.192104981,5.01296367,-0.326450362,1.6436,-7.764,357.34,167.11,0.33442,3.28,333,6,4.865,90.13,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.72,298,0.5,4.865,80.84,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.72,303,6,4.865,76.15,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.72,313,6,4.865,70.35,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.72,323,6,4.865,66.75,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.72,333,6,4.865,61.26,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.32,298,0.5,4.865,85.955,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.32,303,6,4.865,81.89,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.32,313,6,4.865,76.79,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.32,323,6,4.865,72.99,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,4.32,333,6,4.865,67.89,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.85,298,0.5,4.865,88.405,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.85,303,6,4.865,84.68,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.85,313,6,4.865,79.88,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.85,323,6,4.865,75.68,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.85,333,6,4.865,70.78,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.72,298,0.5,4.865,93.055,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.72,303,6,4.865,88.39,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.72,313,6,4.865,84.09,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.72,323,6,4.865,80.49,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.72,333,6,4.865,76.29,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.55,298,0.5,4.865,95.235,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.55,303,6,4.865,92.48,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.55,313,6,4.865,88.58,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.55,323,6,4.865,85.57,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.55,333,6,4.865,82.08,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.42,298,0.5,4.865,96.49,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.42,303,6,4.865,95.56,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.42,313,6,4.865,92.66,0,0,1,0,0,0,0
