comp_ref,Compound,smiles,HOMO,HOMO_1,HOMO_2,HOMO_3,LUMO,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,deltaN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method,IE
comp_194,"3,5-bis(4-tolyl)-4-amino- 1,2,4-triazole",N=1N=C(C=2C=CC(=CC2)C)N(N)C1C=3C=CC(=CC3)C,-5.963103182,-6.428962114,-7.265712242,-7.372108762,-1.662343586,8.4028,345.92,4.300759596,5.835803392,1.829958623,3.832881007,2.002922384,1.833692724,0.333072813,3.4258,-7.928,212.54,56.73,0.2074,0.001,328,0.5,2,H3PO4,WL,71.06
comp_194,"3,5-bis(4-tolyl)-4-amino- 1,2,4-triazole",N=1N=C(C=2C=CC(=CC2)C)N(N)C1C=3C=CC(=CC3)C,-5.963103182,-6.428962114,-7.265712242,-7.372108762,-1.662343586,8.4028,345.92,4.300759596,5.835803392,1.829958623,3.832881007,2.002922384,1.833692724,0.333072813,3.4258,-7.928,212.54,56.73,0.2074,0.001,338,0.5,2,H3PO4,WL,55.37
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.00001,308,0.5,2,H3PO4,WL,68.54
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.00005,308,0.5,2,H3PO4,WL,71.79
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.0001,308,0.5,2,H3PO4,WL,80.38
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.0005,308,0.5,2,H3PO4,WL,81.92
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.001,308,0.5,2,H3PO4,WL,86.62
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.001,318,0.5,2,H3PO4,WL,80.86
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.001,328,0.5,2,H3PO4,WL,79.84
comp_195,"3,5-bis(4-chlorophenyl)-4-amino-1,2,4-triazole",ClC=1C=CC(=CC1)C2=NN=C(C=3C=CC(Cl)=CC3)N2N,-6.16092996,-6.576447828,-7.390612504,-7.50163496,-1.922484438,7.3732,348.93,4.238445522,6.034941514,2.08852478,4.061733147,1.973208367,2.090209583,0.222108755,3.95,-8.712,218.86,56.73,0.20141,0.001,338,0.5,2,H3PO4,WL,46.6
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.00001,308,0.5,2,H3PO4,WL,70.09
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.00005,308,0.5,2,H3PO4,WL,74.85
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.0001,308,0.5,2,H3PO4,WL,83.67
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.0005,308,0.5,2,H3PO4,WL,86.15
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.001,308,0.5,2,H3PO4,WL,89.47
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.001,318,0.5,2,H3PO4,WL,89.47
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.001,328,0.5,2,H3PO4,WL,78.8
comp_196,"3,5-bis(4-methoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=CC(OC)=CC2)N(N)C1C=3C=CC(OC)=CC3,-5.728541033,-6.560937338,-7.274147771,-7.311155257,-1.567647962,8.0968,363.39,4.160893071,5.608774497,1.733306201,3.671040349,1.937734148,1.738697909,0.427798443,2.598,-7.276,232.54,75.19,0.27557,0.001,338,0.5,2,H3PO4,WL,76.65
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.00001,308,0.5,2,H3PO4,WL,66.47
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.00005,308,0.5,2,H3PO4,WL,72.71
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.0001,308,0.5,2,H3PO4,WL,78.79
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.0005,308,0.5,2,H3PO4,WL,83.07
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.001,308,0.5,2,H3PO4,WL,87.25
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.001,318,0.5,2,H3PO4,WL,78.12
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.001,328,0.5,2,H3PO4,WL,76.02
comp_197,"3,5-bis(3,4-dimethoxyphenyl)-4-amino-1,2,4-triazole",N=1N=C(C=2C=C(OC)C=C(OC)C2)N(N)C1C=3C=C(OC)C=C(OC)C3,-6.178617361,-6.280387946,-6.403383411,-6.868698116,-1.712412536,8.0429,394.89,4.466204825,6.043360172,1.87349197,3.958426071,2.084934101,1.878852784,0.259755898,2.458,-7.312,277.06,93.65,0.30347,0.001,338,0.5,2,H3PO4,WL,70.37
comp_198,"1,1'-(((1E,1'E)-1,4-phenylenebis(diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H-pyrrole-2, 5-dione)",CC1=C(C=CC(/N=N/C2=CC=C(/N=N/C3=CC(C)=C(C=C3)N4C(=O)C=CC4=O)C=C2)=C1)N5C(=O)C=CC5=O,-6.495630011,-6.660803125,-6.729103705,-7.005027161,-3.271352854,0.8694,696.72,3.224277156,6.567056634,3.44287629,5.004966462,1.562090172,4.009001807,-0.323263325,4.9182,-8.204,380.94,124.2,0.27642,0.00001,298,0.5,0.1,HCl,PDP,87.09
comp_198,"1,1'-(((1E,1'E)-1,4-phenylenebis(diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H-pyrrole-2, 5-dione)",CC1=C(C=CC(/N=N/C2=CC=C(/N=N/C3=CC(C)=C(C=C3)N4C(=O)C=CC4=O)C=C2)=C1)N5C(=O)C=CC5=O,-6.495630011,-6.660803125,-6.729103705,-7.005027161,-3.271352854,0.8694,696.72,3.224277156,6.567056634,3.44287629,5.004966462,1.562090172,4.009001807,-0.323263325,4.9182,-8.204,380.94,124.2,0.27642,0.0001,298,0.5,0.1,HCl,PDP,87.77
comp_198,"1,1'-(((1E,1'E)-1,4-phenylenebis(diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H-pyrrole-2, 5-dione)",CC1=C(C=CC(/N=N/C2=CC=C(/N=N/C3=CC(C)=C(C=C3)N4C(=O)C=CC4=O)C=C2)=C1)N5C(=O)C=CC5=O,-6.495630011,-6.660803125,-6.729103705,-7.005027161,-3.271352854,0.8694,696.72,3.224277156,6.567056634,3.44287629,5.004966462,1.562090172,4.009001807,-0.323263325,4.9182,-8.204,380.94,124.2,0.27642,0.001,298,0.5,0.1,HCl,PDP,89.22
comp_199,"1,1'-(((1Z,1'Z)-(oxybis(4,1-phenylene))bis (diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H- pyrrole-2,5-dione)",CC1=C(C=CC(/N=N\C2=CC=C(OC3=CC=C(/N=N\C4=CC(C)=C(C=C4)N5C(=O)C=CC5=O)C=C3)C=C2)=C1)N6C(=O)C=CC6=O,-5.865414305,-6.034941242,-6.735906551,-7.036048142,-3.114343156,3.9712,697.45,2.751071149,5.741689574,3.17367976,4.457684667,1.284004907,3.868940159,0.032955741,6.3138,-10.501,450.7,133.43,0.25582,0.00001,298,0.5,0.1,HCl,PDP,90.08
comp_199,"1,1'-(((1Z,1'Z)-(oxybis(4,1-phenylene))bis (diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H- pyrrole-2,5-dione)",CC1=C(C=CC(/N=N\C2=CC=C(OC3=CC=C(/N=N\C4=CC(C)=C(C=C4)N5C(=O)C=CC5=O)C=C3)C=C2)=C1)N6C(=O)C=CC6=O,-5.865414305,-6.034941242,-6.735906551,-7.036048142,-3.114343156,3.9712,697.45,2.751071149,5.741689574,3.17367976,4.457684667,1.284004907,3.868940159,0.032955741,6.3138,-10.501,450.7,133.43,0.25582,0.0001,298,0.5,0.1,HCl,PDP,90.6
comp_199,"1,1'-(((1Z,1'Z)-(oxybis(4,1-phenylene))bis (diazene-2,1-diyl))bis(4-methyl-3,1-phenylene))bis(1H- pyrrole-2,5-dione)",CC1=C(C=CC(/N=N\C2=CC=C(OC3=CC=C(/N=N\C4=CC(C)=C(C=C4)N5C(=O)C=CC5=O)C=C3)C=C2)=C1)N6C(=O)C=CC6=O,-5.865414305,-6.034941242,-6.735906551,-7.036048142,-3.114343156,3.9712,697.45,2.751071149,5.741689574,3.17367976,4.457684667,1.284004907,3.868940159,0.032955741,6.3138,-10.501,450.7,133.43,0.25582,0.001,298,0.5,0.1,HCl,PDP,91.3
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00003191,303,6,4.865,HCl,WL,82.23
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00007978,303,6,4.865,HCl,WL,85.4
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00011967,303,6,4.865,HCl,WL,92.63
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00015956,303,6,4.865,HCl,WL,96.36
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00023933,303,6,4.865,HCl,WL,98.57
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.0003191,303,6,4.865,HCl,WL,98.66
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00003191,313,6,4.865,HCl,WL,79.96
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00007978,313,6,4.865,HCl,WL,81.11
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00011967,313,6,4.865,HCl,WL,89.33
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00015956,313,6,4.865,HCl,WL,92.46
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00023933,313,6,4.865,HCl,WL,96.67
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.0003191,313,6,4.865,HCl,WL,96.89
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00003191,323,6,4.865,HCl,WL,76.42
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00007978,323,6,4.865,HCl,WL,78.12
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00011967,323,6,4.865,HCl,WL,85.44
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00015956,323,6,4.865,HCl,WL,88.93
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00023933,323,6,4.865,HCl,WL,94.28
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.0003191,323,6,4.865,HCl,WL,94.88
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00003191,333,6,4.865,HCl,WL,73.49
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00007978,333,6,4.865,HCl,WL,75.23
comp_200,"2,14-bis(benzo[d]thiazol-2-yl)-6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclo octadecine",c7ccc6sc(c5ccc4OCCOCCOc3ccc(c2nc1ccccc1s2)cc3OCCOCCOc4c5)nc6c7,-5.899700652,-6.084193851,-6.701620205,-6.715225898,-2.020445429,2.5856,742.14,3.879255223,5.780164842,2.198279457,3.989222149,1.790942692,2.221440896,0.285200555,6.1894,-6.03,467.72,137.64,0.26225,0.00011967,333,6,4.865,HCl,WL,81.38
